c_h,n_h,o_h,na_h,mg_h,al_h,si_h,ca_h,sc_h,ti_h,v_h,cr_h,mn_h,fe_h,co_h,ni_h,cu_h,zn_h,y_h,ba_h,ce_h,nd_h,sm_h,eu_h
0.1349433809518814,0.18236508965492249,0.047006189823150635,0.2560674548149109,0.14122986793518066,0.27333492040634155,0.17234304547309875,0.01509072631597519,0.0943068414926529,0.1198369562625885,0.3295153081417084,0.10010452568531036,0.20214787125587463,0.11008791625499725,0.32613658905029297,0.1796664297580719,0.309812068939209,0.10564924776554108,-0.12424136698246002,-0.018262699246406555,-0.05214934051036835,-0.05085541307926178,0.19947710633277893,0.39914119243621826
0.035073135048151016,0.0953727588057518,0.056090787053108215,0.18947985768318176,0.07374770939350128,0.13245350122451782,0.051028575748205185,0.025337403640151024,0.07037082314491272,0.054249394685029984,0.29311755299568176,-0.005201349034905434,0.05332575738430023,0.022624127566814423,0.22664257884025574,0.09791512042284012,0.17208519577980042,0.19893878698349,-0.08758950233459473,0.018277499824762344,0.042919330298900604,0.08614185452461243,-0.07046264410018921,0.24731621146202087
-1.111005425453186,-1.043386459350586,-0.9595538973808289,-1.0071873664855957,-0.9526292085647583,-1.00871741771698,-0.9249629378318787,-0.9756455421447754,-1.1279650926589966,-0.9680471420288086,-1.0066288709640503,-1.276879072189331,-1.4662144184112549,-1.1970988512039185,-1.0700925588607788,-1.235663652420044,-1.4913409948349,-1.2487400770187378,-1.2363371849060059,-1.1022136211395264,-0.9632149338722229,-0.8826462030410767,-0.6558027863502502,-0.6187030076980591
0.02355518937110901,0.20759934186935425,0.030203159898519516,0.03331003338098526,0.014968082308769226,0.1191381886601448,0.0398939810693264,-0.01154901459813118,0.033075831830501556,0.02303130552172661,0.20761790871620178,-0.040561482310295105,-0.020551249384880066,-0.015506409108638763,0.16938236355781555,0.07562856376171112,0.22292670607566833,-0.10488847643136978,-0.10419642925262451,-0.1261819750070572,-0.1380106806755066,-0.02558267116546631,-0.009283287450671196,-0.13059085607528687
0.2652300298213959,0.32622596621513367,0.5036774277687073,0.2103971540927887,0.14394347369670868,0.37261590361595154,0.2346547245979309,0.0655609518289566,0.18686224520206451,0.22175922989845276,0.4420352876186371,0.20319950580596924,0.28828495740890503,0.17184939980506897,0.33785098791122437,0.2682090401649475,0.29386699199676514,2.0071864128112793e-05,0.016536712646484375,0.033152371644973755,0.1075517013669014,0.1966642439365387,0.2997238039970398,0.37809062004089355
-0.5661618113517761,-0.6249309778213501,-0.3007546663284302,-0.4975554943084717,-0.4373660683631897,-0.3740346431732178,-0.37623631954193115,-0.47567373514175415,-0.5484764575958252,-0.4387694001197815,-0.3215606212615967,-0.6380816698074341,-0.8064457178115845,-0.5872981548309326,-0.3814918100833893,-0.5190341472625732,-0.46824997663497925,-0.6012942790985107,-0.7466991543769836,-0.4528002142906189,-0.6349276304244995,-0.5742852687835693,-0.5536244511604309,-0.5046806335449219
0.008004726842045784,0.027555376291275024,0.03012152761220932,0.16142399609088898,0.1306370496749878,0.239024356007576,0.16126765310764313,-0.03401736915111542,0.1805887669324875,0.17317013442516327,0.3308637738227844,0.007373426109552383,0.05164969712495804,0.0298987478017807,0.3242362141609192,0.07895728945732117,0.3673408031463623,0.03315891698002815,-0.1462233066558838,0.17932571470737457,-0.142386332154274,0.12257035821676254,0.2091573029756546,0.07521776854991913
0.3888033330440521,0.44959020614624023,0.33779674768447876,0.5134793519973755,0.2712355852127075,0.6240566968917847,0.40771397948265076,0.06768457591533661,0.3809906542301178,0.299737811088562,0.5842223167419434,0.2919152081012726,0.38533565402030945,0.28415414690971375,0.5666490197181702,0.4441804885864258,0.5000099539756775,0.39222830533981323,0.04471515119075775,0.04240557551383972,0.19663086533546448,0.22009599208831787,0.36314818263053894,0.4869717061519623
-0.2607872188091278,-0.31849536299705505,-0.19270414113998413,-0.1664997637271881,-0.18178591132164001,-0.16285079717636108,-0.2345568835735321,-0.2376905083656311,-0.2509024739265442,-0.19193919003009796,-0.07303750514984131,-0.3347398042678833,-0.39917200803756714,-0.30667367577552795,-0.13114860653877258,-0.2218877673149109,-0.1161334365606308,-0.48153313994407654,-0.3226388394832611,-0.22580674290657043,-0.24440252780914307,-0.2461000680923462,-0.3105892241001129,-0.1405273973941803
-0.7766295075416565,-1.1887710094451904,-0.36748039722442627,-1.0465043783187866,-0.8275167942047119,-1.392059564590454,-0.5172030925750732,-0.4750441610813141,-1.0354764461517334,-0.7306064367294312,-0.8727110624313354,-1.0677196979522705,-0.8177534937858582,-0.8963313698768616,-0.8203357458114624,-1.1268677711486816,-0.5421897768974304,-1.052475094795227,-1.1084229946136475,-1.0338623523712158,-0.746140718460083,-0.7551302313804626,-0.7990244626998901,-0.7567607164382935
